  ,Fecha,Mes,Tipo,Divisa,Cantidad,Tipo Cambio (Bs),Total Bs,Medio Pago,Responsable,Notas,Compras Acumuladas (Unid),Tipo Cambio Prom Acumulado (Compra),Ventas Acumuladas (Unid),Tipo Cambio Prom Acumulado (Venta),Ganancia realizada,Ganancia Potencial,,
740,2/20/2026,2,Venta,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,143800,"9,2906","141100,00","9,57","25,0",,,
741,2/20/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,143900,"9,2904","0,00","0,00",,,,
742,2/20/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,144000,"9,2902","0,00","0,00",,,,
743,2/20/2026,2,Compra,USD,"200,00","9,15","1.830,00",Efectivo,Tiffani,Sin observaciones,144200,"9,2904","0,00","0,00",,,,
744,2/20/2026,2,Venta,USD,"200,00","9,30","1.860,00",Efectivo,Tiffani,Sin observaciones,144200,"7,8182","141300,00","9,57","50,0",,,
745,2/20/2026,2,Compra,USD 1 y 2,"1,00","7,00","7,00",Efectivo,Tiffani,Sin observaciones,11,"9,7394","0,00","0,00",,,,
746,2/21/2026,2,Compra,CLP,"9,00","9,90","89,10",Efectivo,Sergio,Sin observaciones,3018,"9,7478","0,00","0,00",,,,
747,2/21/2026,2,Compra,CLP,"100,00","10,00","1.000,00",Efectivo,Sergio,Sin observaciones,3118,"9,7525","0,00","0,00",,,,
748,2/21/2026,2,Compra,CLP,"100,00","9,90","990,00",Efectivo,Sergio,Sin observaciones,3218,"9,7543","0,00","0,00",,,,
749,2/21/2026,2,Compra,CLP,"40,00","9,90","396,00",Efectivo,Tiffani,Sin observaciones,3258,"9,7565","0,00","0,00",,,,
750,2/21/2026,2,Compra,CLP,"50,00","9,90","495,00",Efectivo,Tiffani,Sin observaciones,3308,"10,2209","0,00","0,00",,,,
751,2/21/2026,2,Compra,EUR,"100,00","10,00","1.000,00",Efectivo,Sergio,Sin observaciones,4545,"10,2185","0,00","0,00",,,,
752,2/21/2026,2,Compra,EUR,"50,00","10,00","500,00",Efectivo,Tiffani,Sin observaciones,4595,"2,5157","0,00","0,00",,,,
753,2/21/2026,2,Compra,PEN,"70,00","2,55","178,50",Efectivo,Sergio,Sin observaciones,1810,"2,5157","0,00","0,00",,,,
754,2/21/2026,2,Venta,USD,"5.000,00","9,30","46.500,00",Efectivo,Sergio,Sin observaciones,1810,"9,2898","146300,00","9,56","1240,0",,se debe 3000 dolares a lesliy,
755,2/21/2026,2,Compra,USD,"300,00","9,10","2.730,00",Efectivo,Sergio,Sin observaciones,144500,"9,2897","0,00","0,00",,,,
756,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,144600,"9,2894","0,00","0,00",,,,
757,2/21/2026,2,Compra,USD,"200,00","9,10","1.820,00",Efectivo,Sergio,Sin observaciones,144800,"9,2893","0,00","0,00",,,,
758,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",QR,Sergio,Sin observaciones,144900,"9,2892","0,00","0,00",,,,
759,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,145000,"9,2878","0,00","0,00",,,,
760,2/21/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,145100,"9,2881","0,00","0,00",,,,
761,2/21/2026,2,Compra,USD,"700,00","9,10","6.370,00",Efectivo,Tiffani,Sin observaciones,145800,"9,2879","0,00","0,00",,,,
762,2/21/2026,2,Compra,USD,"100,00","9,05","905,00",QR,Tiffani,Sin observaciones,145900,"9,2878","0,00","0,00",,,,
763,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,146000,"9,2877","0,00","0,00",,,,
764,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,146100,"9,2874","0,00","0,00",,,,
765,2/21/2026,2,Compra,USD,"200,00","9,10","1.820,00",Efectivo,Tiffani,Sin observaciones,146300,"9,2873","0,00","0,00",,,,
766,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,146400,"9,2872","0,00","0,00",,,,
767,2/21/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,146500,"8,0797","0,00","0,00",,,,
768,2/21/2026,2,Compra,USD sueltos,"5,00","8,00","40,00",Efectivo,Sergio,Sin observaciones,3130,"1,5249","0,00","0,00",,,,
769,2/22/2026,2,Compra,BRL,"30,00","1,35","40,50",Efectivo,Sergio,Sin observaciones,12394,"9,2872","0,00","0,00",,,,
770,2/22/2026,2,Compra,USD,"1.050,00","9,05","9.502,50",Efectivo,Sergio,Sin observaciones,147550,"1,5221","0,00","0,00",,,,
771,2/22/2026,2,Compra,USD 1 y 2,"1,00","7,00","7,00",Efectivo,Sergio,Sin observaciones,12,"9,7568","0,00","0,00",,,,
772,2/22/2026,2,Compra,USD sueltos,"5,00","8,00","40,00",Efectivo,Sergio,Sin observaciones,3135,"10,2177","0,00","0,00",,,,
773,2/23/2026,2,Compra,ARS,"42,00","5,00","210,00",Efectivo,Sergio,Sin observaciones,"70,2","1,5221","0,00","0,00",,,,
774,2/23/2026,2,Compra,BRL,"160,00","1,30","208,00",Efectivo,Sergio,Sin observaciones,12554,"9,7568","0,00","0,00",,,,
775,2/23/2026,2,Compra,CLP,"20,00","9,80","196,00",Efectivo,Sergio,Sin observaciones,3328,"10,2177","0,00","0,00",,,,
776,2/23/2026,2,Compra,EUR,"200,00","10,20","2.040,00",Efectivo,Sergio,Sin observaciones,4795,"10,2155","0,00","0,00",,,,
777,2/23/2026,2,Compra,EUR,"50,00","10,00","500,00",Efectivo,Sergio,Sin observaciones,4845,"10,2133","0,00","0,00",,,,
778,2/23/2026,2,Compra,EUR,"50,00","10,00","500,00",Efectivo,Sergio,Sin observaciones,4895,"2,5157","0,00","0,00",,,,
779,2/23/2026,2,Compra,PEN,"10,00","2,50","25,00",Efectivo,Sergio,Sin observaciones,1820,"2,5269","0,00","0,00",,,,
780,2/23/2026,2,Compra,PEN,"280,00","2,60","728,00",Efectivo,Sergio,Sin observaciones,2100,"2,5302","0,00","0,00",,,,
781,2/23/2026,2,Compra,PEN,"100,00","2,60","260,00",Efectivo,Sergio,Sin observaciones,2200,"9,2854","0,00","0,00",,,,
782,2/23/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,147650,"2,5205","0,00","0,00",,,,
783,2/23/2026,2,Venta,USD,"50,00","9,35","467,50",Efectivo,Sergio,Sin observaciones,147650,"9,2852","146350,00","9,56","12,5",,,
784,2/23/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,147750,"9,2851","0,00","0,00",,,,
785,2/23/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,147800,"9,2845","0,00","0,00",,,,
786,2/23/2026,2,Compra,USD,"500,00","9,10","4.550,00",Efectivo,Sergio,Sin observaciones,148300,"9,2844","0,00","0,00",,,,
787,2/23/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,148350,"9,2838","0,00","0,00",,,,
788,2/23/2026,2,Compra,USD,"500,00","9,10","4.550,00",Efectivo,Sergio,Sin observaciones,148850,"9,2836","0,00","0,00",,,,
789,2/23/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,148950,"9,2835","0,00","0,00",,,,
790,2/23/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,149050,"8,1059","0,00","0,00",,,,
791,2/23/2026,2,Venta,USD,"1.000,00","9,35","9.345,00",QR,Sergio,Sin observaciones,149050,"9,2787","147350,00","9,56","250,0",,,
792,2/23/2026,2,Compra,USD,"4.000,00","9,10","36.400,00",Efectivo,Tiffani,Sin observaciones,153050,"9,2786","0,00","0,00",,,,
793,2/23/2026,2,Compra,USD,"50,00","9,10","455,00",Efectivo,Tiffani,Sin observaciones,153100,"9,2785","0,00","0,00",,,,
794,2/23/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,153200,"9,2784","0,00","0,00",,,,
795,2/23/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,153300,"9,2785","0,00","0,00",,,,
796,2/23/2026,2,Venta,USD,"450,00","9,35","4.207,50",Efectivo,Tiffani,Sin observaciones,153300,"9,2782","147800,00","9,55","112,5",,,
797,2/23/2026,2,Venta,USD sueltos,"40,00","9,35","374,00",Efectivo,Sergio,Sin observaciones,153300,"8,1","2865,00","9,08","44,0",,,
798,2/23/2026,2,Compra,USD sueltos,"160,00","8,50","1.360,00",Efectivo,Sergio,Sin observaciones,3295,"8,1024","0,00","0,00",,,,
799,2/23/2026,2,Compra,USD sueltos,"20,00","8,50","170,00",Efectivo,Tiffani,Sin observaciones,3315,"9,7575","0,00","0,00",,,,
800,2/24/2026,2,Compra,CLP,"10,00","10,00","100,00",Efectivo,Sergio,Sin observaciones,3338,"9,758","0,00","0,00",,,,
801,2/24/2026,2,Compra,CLP,"40,00","9,80","392,00",Efectivo,Sergio,Sin observaciones,3378,"9,7715","0,00","0,00",,,,
802,2/24/2026,2,Compra,CLP,"200,00","10,00","2.000,00",Efectivo,Tiffani,Sin observaciones,3578,"9,7728","0,00","0,00",,,,
803,2/24/2026,2,Venta,EUR,"2.750,00","10,50","28.875,00",Efectivo,Sergio,Sin observaciones,3578,"10,2111","7940,00","10,83","1027,5",,,
804,2/24/2026,2,Compra,EUR,"50,00","10,00","500,00",Efectivo,Sergio,Sin observaciones,4945,"10,2103","0,00","0,00",,,,
805,2/24/2026,2,Compra,EUR,"20,00","10,00","200,00",Efectivo,Tiffani,Sin observaciones,4965,"9,2782","0,00","0,00",,,,
806,2/24/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,153400,"9,2777","0,00","0,00",,,,
807,2/24/2026,2,Compra,USD,"350,00","9,05","3.167,50",Efectivo,Sergio,Sin observaciones,153750,"9,2775","0,00","0,00",,,,
808,2/24/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,153850,"9,2773","0,00","0,00",,,,
809,2/24/2026,2,Venta,USD,"2.000,00","9,27","18.540,00",Efectivo,Sergio,Sin observaciones,153850,"9,2773","149800,00","9,55","400,0",,,
810,2/24/2026,2,Venta,USD,"500,00","9,30","4.650,00",Efectivo,Sergio,Sin observaciones,153850,"9,2771","150300,00","9,55","105,0",,,
811,2/24/2026,2,Venta,USD,"500,00","9,30","4.650,00",Efectivo,Sergio,Sin observaciones,153850,"9,2774","150800,00","9,55","102,5",,,
812,2/24/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,153950,"9,2774","0,00","0,00",,,,
813,2/24/2026,2,Venta,USD,"1.300,00","9,30","12.090,00",Efectivo,Sergio,Sin observaciones,153950,"9,2773","152100,00","9,55","270,0",,,
814,2/24/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,154050,"9,2771","0,00","0,00",,,,
815,2/24/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,154150,"9,277","0,00","0,00",,,,
816,2/24/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,154250,"9,7972","0,00","0,00",,,,
817,2/24/2026,2,Venta,USD,"3.000,00","9,30","27.900,00",Efectivo,Tiffani,Sin observaciones,154250,"9,2769","155100,00","9,54","600,0",,,
818,2/24/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,154350,"9,2768","0,00","0,00",,,,
819,2/24/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,154450,"8,1023","0,00","0,00",,,,
820,2/24/2026,2,Compra,USD sueltos,"5,00","8,00","40,00",Efectivo,Sergio,Sin observaciones,3320,"8,104","0,00","0,00",,,,
821,2/24/2026,2,Compra,USD sueltos,"15,00","8,50","127,50",Efectivo,Sergio,Sin observaciones,3335,"9,7728","0,00","0,00",,,,
822,2/25/2026,2,Compra,CLP,"20,00","10,00","200,00",Efectivo,Sergio,Sin observaciones,3598,"9,7736","0,00","0,00",,,,
823,2/25/2026,2,Compra,CLP,"13,00","10,00","130,00",Efectivo,Sergio,Sin observaciones,3611,"9,774","0,00","0,00",,,,
824,2/25/2026,2,Compra,CLP,"50,00","9,80","490,00",Efectivo,Sergio,Sin observaciones,3661,"10,1859","0,00","0,00",,,,
825,2/25/2026,2,Compra,EUR,"650,00","10,00","6.500,00",Efectivo,Sergio,Sin observaciones,5615,"10,1853","0,00","0,00",,,,
826,2/25/2026,2,Compra,EUR,"20,00","10,00","200,00",Efectivo,Sergio,Sin observaciones,5635,"2,53","0,00","0,00",,,,
827,2/25/2026,2,Compra,PEN,"20,00","2,50","50,00",Efectivo,Sergio,Sin observaciones,2220,"2,5287","0,00","0,00",,,,
828,2/25/2026,2,Compra,PEN,"100,00","2,50","250,00",Efectivo,Sergio,Sin observaciones,2320,"9,2712","0,00","0,00",,,,
829,2/25/2026,2,Compra,USD,"5.000,00","9,10","45.500,00",Efectivo,Sergio,Sin observaciones,159450,"9,2729","0,00","0,00",,,,
830,2/25/2026,2,Venta,USD,"500,00","9,30","4.650,00",Efectivo,Sergio,Sin observaciones,159450,"9,2711","155600,00","9,54","115,0",,,
831,2/25/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,159550,"9,2709","0,00","0,00",,,,
832,2/25/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,159650,"9,2702","0,00","0,00",,,,
833,2/25/2026,2,Compra,USD,"500,00","9,05","4.525,00",Efectivo,Sergio,Sin observaciones,160150,"9,2701","0,00","0,00",,,,
834,2/25/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,160250,"9,2694","0,00","0,00",,,,
835,2/25/2026,2,Compra,USD,"500,00","9,05","4.525,00",Efectivo,Sergio,Sin observaciones,160750,"9,269","0,00","0,00",,,,
836,2/25/2026,2,Compra,USD,"300,00","9,05","2.715,00",Efectivo,Sergio,Sin observaciones,161050,"9,269","0,00","0,00",,,,
837,2/25/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,161100,"9,2688","0,00","0,00",,,,
838,2/25/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,161200,"9,2687","0,00","0,00",,,,
839,2/25/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,161250,"9,2686","0,00","0,00",,,,
840,2/25/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,161350,"9,2686","0,00","0,00",,,,
841,2/25/2026,2,Compra,USD,"50,00","9,10","455,00",Efectivo,Tiffani,Sin observaciones,161400,"9,2685","0,00","0,00",,,,
842,2/25/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,161500,"9,2684","0,00","0,00",,,,
843,2/25/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Tiffani,Sin observaciones,161550,"9,2683","0,00","0,00",,,,
844,2/25/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Tiffani,Sin observaciones,161650,"9,2681","0,00","0,00",,,,
845,2/25/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,161750,"9,268","0,00","0,00",,,,
846,2/25/2026,2,Compra,USD,"100,00","9,07","907,00",Efectivo,Tiffani,Sin observaciones,161850,"9,2674","0,00","0,00",,,,
847,2/25/2026,2,Compra,USD,"500,00","9,05","4.525,00",Efectivo,Tiffani,Sin observaciones,162350,"8,1055","0,00","0,00",,,,
848,2/25/2026,2,Compra,USD sueltos,"25,00","8,30","207,50",Efectivo,Tiffani,Sin observaciones,3360,"4,8864","0,00","0,00",,,,
849,2/26/2026,2,Compra,ARS,"9,00","4,00","36,00",Efectivo,Sergio,Sin observaciones,"79,2","4,7297","0,00","0,00",,,,
850,2/26/2026,2,Compra,ARS,"17,00","4,00","68,00",Efectivo,Sergio,Sin observaciones,"96,2","9,7741","0,00","0,00",,,,
851,2/26/2026,2,Compra,CLP,"20,00","9,80","196,00",Efectivo,Sergio,Sin observaciones,3681,"9,7766","0,00","0,00",,,,
852,2/26/2026,2,Compra,CLP,"40,00","10,00","400,00",Efectivo,Sergio,Sin observaciones,3721,"9,7766","0,00","0,00",,,,
853,2/26/2026,2,Compra,CLP,"10,00","9,80","98,00",Efectivo,Sergio,Sin observaciones,3731,"10,1836","0,00","0,00",,,,
854,2/26/2026,2,Compra,EUR,"50,00","10,00","500,00",Efectivo,Sergio,Sin observaciones,5685,"9,2672","0,00","0,00",,,,
855,2/26/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,162450,"9,2671","0,00","0,00",,,,
856,2/26/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,162550,"9,267","0,00","0,00",,,,
857,2/26/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,162600,"9,267","0,00","0,00",,,,
858,2/26/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,162650,"9,2667","0,00","0,00",,,,
859,2/26/2026,2,Compra,USD,"200,00","9,05","1.810,00",Efectivo,Sergio,Sin observaciones,162850,"9,2666","0,00","0,00",,,,
860,2/26/2026,2,Compra,USD,"50,00","9,10","455,00",Efectivo,Sergio,Sin observaciones,162900,"9,2647","0,00","0,00",,,,
861,2/26/2026,2,Compra,USD,"2.000,00","9,11","18.220,00",Efectivo,Sergio,Sin observaciones,164900,"9,2644","0,00","0,00",,,,
862,2/26/2026,2,Compra,USD,"200,00","9,00","1.800,00",Efectivo,Sergio,Sin observaciones,165100,"8,1063","0,00","0,00",,,,
863,2/26/2026,2,Venta,USD,"200,00","9,28","1.856,00",Efectivo,Sergio,Sin observaciones,165100,"9,2643","155800,00","9,54","46,0",,,
864,2/26/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,165200,"9,2642","0,00","0,00",,,,
865,2/26/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,165300,"9,2641","0,00","0,00",,,,
866,2/26/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Tiffani,Sin observaciones,165350,"9,2638","0,00","0,00",,,,
867,2/26/2026,2,Compra,USD,"200,00","9,05","1.810,00",Efectivo,Tiffani,Sin observaciones,165550,"8,1043","0,00","0,00",,,,
868,2/26/2026,2,Compra,USD sueltos,"40,00","8,00","320,00",Efectivo,Sergio,Sin observaciones,3400,"8,1052","0,00","0,00",,,,
869,2/26/2026,2,Venta,USD sueltos,"30,00","9,05","271,50",Efectivo,Tiffani,Sin observaciones,3400,"9,7771","2895,00","9,08","31,5",,,
870,2/27/2026,2,Compra,CLP,"8,00","10,00","80,00",Efectivo,Sergio,Sin observaciones,3739,"8,0963","0,00","0,00",,,,
871,2/27/2026,2,Venta,CLP,"35,00","10,70","374,50",Efectivo,Sergio,Sin observaciones,3739,"9,7777","3190,00","10,65","31,5",,,
872,2/27/2026,2,Compra,CLP,"10,00","10,00","100,00",Efectivo,Tiffani,Sin observaciones,3749,"9,7889","0,00","0,00",,,,
873,2/27/2026,2,Compra,CLP,"46,00","10,70","492,20",Efectivo,Tiffani,Sin observaciones,3795,"10,1805","0,00","0,00",,,,
874,2/27/2026,2,Compra,EUR,"100,00","10,00","1.000,00",Efectivo,Sergio,Sin observaciones,5785,"9,2636","0,00","0,00",,,,
875,2/27/2026,2,Compra,USD,"200,00","9,05","1.810,00",Efectivo,Sergio,Sin observaciones,165750,"9,2634","0,00","0,00",,,,
876,2/27/2026,2,Compra,USD,"100,00","8,95","895,00",Efectivo,Sergio,Roto,165850,"9,2633","0,00","0,00",,,,
877,2/27/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,165950,"9,2627","0,00","0,00",,,,
878,2/27/2026,2,Venta,USD,"50,00","9,00","450,00",Efectivo,Sergio,Sin observaciones,165950,"9,262","155850,00","9,54","-2,5",,,
879,2/27/2026,2,Compra,USD,"800,00","9,00","7.200,00",Efectivo,Sergio,Sin observaciones,166750,"9,2618","0,00","0,00",,,,
880,2/27/2026,2,Compra,USD,"150,00","9,05","1.357,50",Efectivo,Sergio,Sin observaciones,166900,"9,2617","0,00","0,00",,,,
881,2/27/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,167000,"9,2614","0,00","0,00",,,,
882,2/27/2026,2,Compra,USD,"200,00","9,05","1.810,00",Efectivo,Sergio,Sin observaciones,167200,"8,1113","0,00","0,00",,,,
883,2/27/2026,2,Venta,USD,"500,00","9,26","4.630,00",Efectivo,Sergio,Sin observaciones,167200,"9,2612","156350,00","9,54","100,0",,,
884,2/27/2026,2,Compra,USD,"200,00","9,05","1.810,00",Efectivo,Tiffani,Sin observaciones,167400,"9,261","0,00","0,00",,,,
885,2/27/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,167500,"9,2609","0,00","0,00",,,,
886,2/27/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,167600,"9,2608","0,00","0,00",,,,
887,2/27/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,167700,"9,2607","0,00","0,00",,,,
888,2/27/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,167800,"10,1805","0,00","0,00",,,,
889,2/27/2026,2,Venta,USD 1 y 2,"5,00","9,00","45,00",Efectivo,Sergio,Sin observaciones,167800,"7,7308","79,00","9,29","10,0",,,
890,2/27/2026,2,Compra,USD 1 y 2,"1,00","7,50","7,50",Efectivo,Tiffani,Sin observaciones,13,"8,1034","0,00","0,00",,,,
891,2/27/2026,2,Compra,USD sueltos,"30,00","8,00","240,00",Efectivo,Sergio,Sin observaciones,3430,"9,2902","0,00","0,00",,,,
892,2/27/2026,2,Venta,USD sueltos,"45,00","9,00","405,00",Efectivo,Sergio,Sin observaciones,3430,"8,0972","2940,00","9,08","10,0",,,
893,2/27/2026,2,Compra,USD sueltos,"10,00","6,00","60,00",Efectivo,Sergio,Roto,3440,"8,0958","0,00","0,00",,,,
894,2/27/2026,2,Compra,USD sueltos,"50,00","8,00","400,00",Efectivo,Sergio,Sin observaciones,3490,"8,1086","0,00","0,00",,,,
895,2/27/2026,2,Compra,USD sueltos,"50,00","9,00","450,00",Efectivo,Sergio,Sin observaciones,3540,"8,1128","0,00","0,00",,,,
896,2/27/2026,2,Venta,USD sueltos,"20,00","9,00","180,00",Efectivo,Sergio,Sin observaciones,3540,"8,1078","2960,00","9,08","0,0",,,
897,2/27/2026,2,Compra,USD sueltos,"5,00","7,50","37,50",Efectivo,Tiffani,Sin observaciones,3545,"1,5217","0,00","0,00",,,,
898,2/28/2026,2,Compra,BRL,"10,00","1,00","10,00",Efectivo,Sergio,Sin observaciones,12564,"1,5196","0,00","0,00",,,,
899,2/28/2026,2,Compra,BRL,"150,00","1,35","202,50",Efectivo,Sergio,Sin observaciones,12714,"1,5157","0,00","0,00",,,,
900,2/28/2026,2,Compra,BRL,"300,00","1,35","405,00",Efectivo,Sergio,Sin observaciones,13014,"1,5155","0,00","0,00",,,,
901,2/28/2026,2,Compra,BRL,"10,00","1,20","12,00",Efectivo,Sergio,Sin observaciones,13024,"9,7889","0,00","0,00",,,,
902,2/28/2026,2,Compra,CLP,"2,00","9,80","19,60",Efectivo,Sergio,Sin observaciones,3797,"9,7905","0,00","0,00",,,,
903,2/28/2026,2,Compra,CLP,"30,00","10,00","300,00",Efectivo,Sergio,Sin observaciones,3827,"9,2864","0,00","0,00",,,,
904,2/28/2026,2,Venta,CLP,"87,00","10,50","913,50",Efectivo,Sergio,Sin observaciones,3827,"10,1798","3277,00","10,64","67,5",,,
905,2/28/2026,2,Compra,EUR,"20,00","10,00","200,00",Efectivo,Sergio,Sin observaciones,5805,"10,1739","0,00","0,00",,,,
906,2/28/2026,2,Compra,EUR,"200,00","10,00","2.000,00",Efectivo,Sergio,Sin observaciones,6005,"9,7889","0,00","0,00",,,,
907,2/28/2026,2,Venta,USD,"50,00","9,30","465,00",Efectivo,Sergio,Sin observaciones,6005,"9,2605","156400,00","9,54","10,0",,,
908,2/28/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,167900,"9,2603","0,00","0,00",,,,
909,2/28/2026,2,Compra,USD,"200,00","9,05","1.810,00",Efectivo,Sergio,Sin observaciones,168100,"9,2602","0,00","0,00",,,,
910,2/28/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,168200,"9,26","0,00","0,00",,,,
911,2/28/2026,2,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,168300,"1,4085","0,00","0,00",,,,
912,2/28/2026,2,Venta,USD,"800,00","9,26","7.408,00",Efectivo,Sergio,Sin observaciones,168300,"9,26","157200,00","9,54","128,0",,,
913,2/28/2026,2,Compra,USD,"50,00","9,05","452,50",Efectivo,Sergio,Sin observaciones,168350,"9,26","0,00","0,00",,,,
914,2/28/2026,2,Venta,USD,"100,00","9,27","927,00",Efectivo,Sergio,Sin observaciones,168350,"1,4022","157300,00","9,54","17,0",,,
915,2/28/2026,2,Venta,USD,"200,00","9,27","1.854,00",Efectivo,Sergio,Sin observaciones,168350,"9,2598","157500,00","9,54","34,0",,,
916,2/28/2026,2,Compra,USD,"200,00","9,10","1.820,00",Efectivo,Sergio,Sin observaciones,168550,"9,2598","0,00","0,00",,,,
917,2/28/2026,2,Venta,USD,"100,00","9,27","927,00",Efectivo,Sergio,Sin observaciones,168550,"9,2597","157600,00","9,54","17,0",,,
918,2/28/2026,2,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,168650,"9,2597","0,00","0,00",,,,
919,2/28/2026,2,Venta,USD,"300,00","9,27","2.781,00",Efectivo,Sergio,Sin observaciones,168650,"9,2597","157900,00","9,54","51,0",,,
920,2/28/2026,2,Venta,USD,"250,00","9,30","2.325,00",Efectivo,Sergio,Sin observaciones,168650,"10,1798","158150,00","9,54","50,0",,,
921,2/28/2026,2,Venta,USD 1 y 2,"11,00","9,00","99,00",Efectivo,Sergio,Sin observaciones,168650,"8,1063","90,00","9,26","1,5",,,
922,2/28/2026,2,Compra,USD sueltos,"50,00","8,00","400,00",Efectivo,Sergio,Sin observaciones,3595,"9,2865","0,00","0,00",,,,
923,2/28/2026,2,Venta,USD sueltos,"30,00","8,50","255,00",Efectivo,Sergio,Sin observaciones,3595,"1,4015","2990,00","9,08","-2,5",,,
924,2/28/2026,2,Venta,USD sueltos,"35,00","9,00","315,00",Efectivo,Sergio,Sin observaciones,3595,"8,106","3025,00","9,08","17,5",,,
925,2/28/2026,2,Compra,USD sueltos,"10,00","8,00","80,00",Efectivo,Sergio,Sin observaciones,3605,"9,7963","0,00","0,00",,,,
926,3/2/2026,3,Compra,CLP,"108,00","10,00","1.080,00",Efectivo,Sergio,Sin observaciones,3935,"9,8151","0,00","0,00",,,,
927,3/2/2026,3,Venta,EUR,"400,00","10,60","4.240,00",Efectivo,Sergio,Sin observaciones,3935,"10,1825","8340,00","10,82","240,0",,,
